lat,lon
32.83117463156779,34.968667579556
32.83117641656784,34.96961768255594
32.8311764245678,34.96962211155593
32.83117663756784,34.96973558255596
32.83147736056786,34.97044819055597
32.83163047256788,34.97133640955595
32.831867275567845,34.97133579055598
32.83208131356783,34.97133523155598
32.83208230756787,34.97186919955598
32.832083298567916,34.97240324555596
32.83229736656784,34.972402688555945
32.83253413956787,34.97240207255599
32.83253523256788,34.972992761555965
32.832536114567915,34.97347009255595
32.83272744856791,34.973469597555976
32.83298695556784,34.973468925556
32.832989901567984,34.97507096255591
32.83344074256792,34.975069803555954
32.83344269556795,34.97613783355591
32.83389353656794,34.97613668055596
32.833894509567976,34.97667069855596
32.83434535056791,34.976669547555986
32.83434584156795,34.976939698555974
32.834346321567956,34.97720356755595
32.83478667756793,34.97720244655594
32.834797162567895,34.97720241955596
32.83479718556791,34.97721483855599
32.83479813156795,34.977736443556
32.8350208995679,34.97773587755595
32.835248972567875,34.977735297555974
32.83524993856793,34.97826932355597
32.83525090256796,34.978803349555996
32.83525186356797,34.979337375555936
32.835702704567915,34.979336238555994
32.83570366456798,34.979870267555974
32.83570366456797,34.97987038355594
32.83570462056801,34.98040429655594
32.83585113356801,34.98040392855593
32.835938335567946,34.98040370955597
32.83615546256798,34.98040316355596
32.83630264556792,34.97995376955603
32.8363796575679,34.97971862855601
32.83641260256789,34.97981796755604
32.836501696567865,34.980086610556
32.836606303567905,34.980402031555975
32.83660725856796,34.980936066556005
32.836608210568,34.981470100555995
32.835978507568214,34.98445774755583
32.83543310056833,34.985454400555724
32.83554796256839,34.98605555455573
32.83481331256843,34.986280820555635
32.8345116385685,34.986990808555646
32.83425064756854,34.987147997555596
32.83391348656856,34.987351061555586
32.83355179256868,34.988049553555506
32.833511152568676,34.988128035555484
32.8327883855688,34.98842175055543
32.83184642056891,34.988804535555346
32.83121310556904,34.99002752055527
32.83121302756903,34.990027652555234
32.83121394956909,34.99056165655526
32.83086594656913,34.99056249055521
32.82941058156927,34.99056597855511
32.82931766056933,34.99084958755511
32.82918632656936,34.99125043355509
32.82905362056928,34.99085020055509
32.828959738569296,34.99056705955508
32.828508896569396,34.99056813955506
32.82850953856938,34.99094424355504
32.828509807569404,34.99110212555504
32.828406921569425,34.99110237155503
32.828058965569426,34.99110320355502
32.82791379956949,34.99186223655499
32.827819272569556,34.99235647455495
32.82670801356961,34.991907461554845
32.826069235569655,34.99164936355486
32.826001382569714,34.991785543554805
32.82584023656971,34.992108960554795
32.825806568569774,34.99217653155476
32.82550838856984,34.99289059255474
32.825447339569834,34.99325248355472
32.82535843156987,34.99377950655472
32.824909381569995,34.99484849955464
32.824852815570004,34.99498276155463
32.82437432357012,34.99611846355457
32.82430945757013,34.99627241955453
32.824010367570175,34.996452495554536
32.82401213657027,34.997520414554465
32.8234121815704,34.998944302554385
32.82311308757039,34.999124366554355
32.82281133857055,34.99983421855431
32.822434213570595,35.000061254554275
32.822213148570604,35.00019433855425
32.82214628157065,35.00035163455426
32.82206227157064,35.000549259554255
32.82168982857068,35.0007715195542
32.82086235657083,35.001265314554146
32.820675696570824,35.001704382554095
32.820509497570896,35.00209531555409
32.82015858957097,35.00218003955403
32.81951155557104,35.00233625855399
32.819209787571076,35.003046070553914
32.8186115875712,35.00340615455388
32.81852689857122,35.00368089055386
32.81807598757132,35.0051436365538
32.81795550457136,35.005534468553755
32.818375767571474,35.0074307865537
32.81858828457147,35.00838976355372
32.82019768057132,35.00853939855379
32.82242344357106,35.008322678554
32.82252168757116,35.009737907553934
32.814347543572104,35.0115220745533
32.813911637572325,35.01438152455314
32.81256119257254,35.015764362553035
32.81298357857272,35.01918856255293
32.81391956857267,35.01968089755296
32.81412862757265,35.019967229553004
32.812957164572786,35.020234642552865
32.81307013257295,35.02346854855276
32.813953324572864,35.02342530855284
32.81389786357301,35.02515682055279
32.812805938573234,35.027610549552655
32.80894723357365,35.02824277855229
32.808515166573805,35.02938983355221
32.809611921573776,35.03058916555224
32.811720474573896,35.03697073755222
32.81360188957363,35.03618591155239
32.81255468157353,35.031975000552436
32.815326278573146,35.03069066255267
32.81520867757295,35.027318111552816
32.815586764572856,35.02611436655288
32.816378747572934,35.02905949255281
32.817268410573035,35.032049973552816
32.81979639757306,35.03676435855284
32.82053803857306,35.0386178125528
32.82610589757287,35.044708943553005
32.826291462572826,35.044911975553
32.82790732557278,35.04638158155307
32.83072903557262,35.04894805455319
32.83198634757255,35.05009170455327
32.83220352457258,35.05036850455326
32.833105867572456,35.050900962553335
32.83317039557244,35.050900851553315
32.83355671157243,35.050900187553374
32.8335570905725,35.051210173553365
32.833557364572485,35.05143420555336
32.83445970357243,35.051966682553385
32.83581352957234,35.0530324355534
32.83716734657225,35.05409821955354
32.83852115457213,35.05516403655356
32.83897199757212,35.055163282553615
32.83897263357215,35.055697333553596
32.83987495257211,35.05622988555363
32.84032579557206,35.05622913655366
32.84032611157205,35.05649616655364
32.84032642657207,35.056763195553664
32.840777269572044,35.0567624495537
32.84122811257202,35.05676170355371
32.841228427572,35.05702873555373
32.84122874157203,35.057295767553704
32.84167958457201,35.057295023553735
32.84288149557186,35.0580065325538
32.843033364571916,35.05836094355382
32.84378380557182,35.05853913255386
32.84438651557178,35.05889281155389
32.8455884165717,35.059604363553944
32.84574028157174,35.05995878755395
32.84649071957163,35.06013699455399
32.84709342457159,35.06049069555402
