Z_10,Ss_10,Z_5,Ss_5,Z_2,Ss_2,lon,lat
0.0841360338247568,0.2073134606337705,0.1050739643876966,0.2646095989831572,0.1353551287313017,0.3496730172011305,34.385043087143835,29.50502949992921
0.093601303781375,0.2291637005696546,0.1241161887967303,0.3090600083775197,0.1716051694994013,0.4358123857395573,34.384308427870224,29.595235999805936
0.1096654352366027,0.2646292925718189,0.1626142714084761,0.3905133526555832,0.2516009049753576,0.6027334376481477,34.38357041510151,29.685441256312206
0.1056100491064777,0.2555487183662263,0.1461196963250648,0.359858775606073,0.2059980750215707,0.5195070129214697,34.382829036251955,29.775645267091818
0.0980624558486189,0.2368314015834981,0.1387886486331391,0.3394420078854762,0.2044131745997481,0.5060823642704111,34.38208427865266,29.865848029800354
0.0928147639412472,0.2219300463527803,0.1444229069123027,0.3434202718126016,0.2302644545404674,0.5511156214829361,34.38133612955087,29.956049542105198
0.0807703310066465,0.1931994755429668,0.1284825885140013,0.304281829793764,0.2137968982499907,0.5082376437321048,34.380584576109484,30.04624980168558
0.0684548989587909,0.1639546354417263,0.0962186366728888,0.2335801008396194,0.1478963932644542,0.3627977414551482,34.37982960540634,30.136448806232554
0.0624668194995381,0.1490444055686206,0.083530305747684,0.2031672709808845,0.1176975893220703,0.2933332828053037,34.37907120443376,30.226646553449037
0.0595374105017498,0.1417597491270456,0.0833326071083697,0.2012676347020381,0.1335739552390948,0.3238172120348734,34.37830936009773,30.31684304104995
0.0561229764366129,0.1332703793499412,0.0795696247311027,0.1913739018792146,0.1357899299049356,0.3244730604798673,34.377544059217456,30.4070382667619
0.0514117337098482,0.1213886052530886,0.0680174948889847,0.1634823984552553,0.0982589651506829,0.2409603220919836,34.37677528852466,30.49723222832361
0.0468341705790959,0.1099331637362243,0.059002733601869,0.1411743158054648,0.0781284094906231,0.1914119792057498,34.37600303466294,30.58742492348562
0.0435137292052233,0.1015415390625683,0.0536078170677286,0.1274653235606784,0.0686465529472488,0.166998663142959,34.375227284187204,30.67761635001043
